幸福小区,26.372743,106.675224,
花溪机械厂家属宿舍14栋,26.372592,106.679088,
贵州财经大学花溪校区翠竹苑,26.378789,106.647628,
贵州财经大学花溪校区翠竹苑-1栋,26.377751,106.647431,
贵州财经大学花溪校区樱花苑-3栋,26.378598,106.648984,
贵州财经大学花溪校区樱花苑,26.37891,106.649848,
学生宿舍8,26.382755,106.633225,
贵州医科大学(花溪校区)东区-3栋,26.379031,106.641711,
贵州财经大学花溪校区翠竹苑-3栋,26.379894,106.647668,
贵州医科大学(花溪校区)东区-1栋,26.380711,106.644003,
贵州财经大学花溪校区樱花苑-2栋,26.379449,106.65052,
贵州财经大学花溪校区樱花苑-1栋,26.379602,106.649402,
贵阳中医学院花溪校区男生宿舍J1楼,26.387865,106.629295,
贵阳中医学院花溪校区杏园3栋,26.386349,106.630419,
九栋宿舍楼,26.384209,106.633093,
贵阳中医学院花溪校区杏园2栋,26.387014,106.630705,
南溪苑,26.388003,106.688987,
贵阳中医学院花溪校区橘园3号,26.392387,106.626144,
贵州师范大学花溪新校区二号学生生活区,26.392284,106.642881,
桐木岭村,26.38851,106.686454,
贵阳中医学院H1宿舍(杏园1),26.392858,106.624261,
贵阳中医学院花溪校区H4宿舍楼,26.393363,106.624487,
贵阳中医学院花溪校区橘园1栋,26.393031,106.624397,
贵阳中医学院花溪校区H2宿舍楼,26.392998,106.625942,
贵州轻工职业技术学院-教师公寓,26.395565,106.632965,
贵州师范大学花溪校区修身苑,26.393181,106.638926,
贵州师范大学花溪校区15栋宿舍楼,26.393847,106.641969,
贵州师范大学花溪校区正心苑,26.393869,106.639738,
贵州大学明德学院北组团4号楼,26.400182,106.645483,
上板幸福小区,26.397872,106.6644,
关口寨安置小区,26.40038,106.677711,
云上小区,26.400399,106.687583,
大坝井小区,26.410429,106.626904,
险峰苑,26.408968,106.677516,
腾辉苑,26.41066,106.753847,
康城花溪,26.413269,106.682915,
贵阳矿灯厂住宅区,26.412095,106.682447,
矿灯厂宿舍区,26.412247,106.683772,
三五三七小区,26.415111,106.685485,
三五三七小区-治安巡逻室,26.415061,106.685059,
花溪区孟关乡苏家寨安置房小区,26.412924,106.744233,
贵阳国际汽贸城棚户区,26.411305,106.752294,
思源溪谷,26.419758,106.651284,
保利溪湖,26.415358,106.668164,
印象花溪项目,26.417583,106.673713,
榕筑南溪绿园,26.416868,106.679468,
阳光花园,26.415836,106.681894,
丰衢花园,26.415359,106.681732,
鹏程汽车装饰(三五三七小区西北),26.417831,106.684127,
3537厂生活小区,26.41568,106.685887,
洛平新城,26.422162,106.664242,
羊昌坝小区(南门),26.424055,106.66639,
羊昌坝小区-9栋,26.424363,106.666013,
香菜苑,26.423227,106.677211,
兰馨桂馥花园,26.423399,106.682023,
锦溪铭都,26.423012,106.683609,
红阳小区,26.424005,106.685185,
红阳小区-南门,26.423081,106.685296,
红阳小区4区-18栋,26.423087,106.685349,
羊昌坝小区,26.424503,106.665965,
羊昌坝小区-2栋,26.425053,106.665543,
溪山御景,26.427381,106.66785,
贵州大学南校区-学生公寓,26.425004,106.678816,
贵州大学学生宿舍(公寓)综合管理办公室,26.424489,106.679088,
南乔·紫苑,26.426807,106.682939,
博士花园,26.428652,106.683513,
麒鑫怡苑小区,26.425132,106.683835,
大将院落,26.426428,106.684042,
东村,26.428358,106.680283,
花溪楠苑-35栋,26.427674,106.685968,
清溪苑,26.428278,106.685135,
班芙小镇,26.433342,106.67557,
石园村,26.432865,106.676812,
麒鑫怡苑小区,26.430409,106.680043,
四季花溪,26.433353,106.682124,
九龙花园,26.430125,106.683663,
松涛苑,26.433226,106.681058,
溪城华府,26.431315,106.684046,
丽城小区,26.42905,106.68311,
锦溪园,26.429065,106.684566,
四合院,26.43165,106.683181,
中银大院,26.433112,106.683889,
金世旗楠苑,26.429057,106.686441,
祥盛花园,26.433139,106.685258,
菜鸟驿站(花溪区-班芙小镇小区近邻宝智能快件箱),26.434763,106.674375,
花溪公园平安小区,26.435054,106.67672,
松音阁,26.434141,106.680215,
花溪公园售票处(花溪公园平安小区西北),26.437027,106.675852,
花溪公园售票处-花溪公园平安小区西北,26.436143,106.678592,
花溪公园平安小区-北门,26.435556,106.676851,
黑山羊牛羊肉粉(花溪公园平安小区北),26.43554,106.676888,
静晖村,26.435171,106.681574,
林都国际公馆,26.435989,106.683044,
兰花小区,26.436175,106.683818,
静晖花园,26.435466,106.682051,
红伟苑,26.437522,106.681962,
兰花小区-北门,26.436469,106.683624,
华宇世纪花园,26.436289,106.685084,
旺向龙,26.433751,106.685209,
吉林花园,26.442388,106.668897,
贵大學府里,26.442252,106.668959,
吉林新村,26.4416,106.668247,
硕苑,26.441755,106.672281,
硕苑小区业主委员会,26.441828,106.67206,
溪北小区-西南门,26.442592,106.679519,
明珠花园,26.438792,106.681702,
南院小区,26.438932,106.68412,
金榕商住楼,26.438724,106.683844,
清华小区花溪国土分局,26.44057,106.68525,
御溪山居,26.444232,106.665953,
贵州大学西校区东区2号学生公寓,26.44688,106.670851,
贵州大学东区1号宿舍,26.446868,106.670773,
贵州大学西校区东区3号学生公寓,26.446125,106.670974,
贵州大学东区3号学生宿舍楼,26.446125,106.670974,
贵大东五宿舍,26.44614,106.670137,
贵州大学西校区东区4号学生公寓,26.445594,106.670947,
花溪御院,26.443143,106.671936,
颐和花园,26.443948,106.675004,
贵州大学西校区东区6号学生公寓,26.445967,106.672023,
西校区6号宿舍楼,26.445968,106.672023,
麒龙溪园,26.443144,106.677966,
溪北小区,26.443415,106.679379,
菜鸟驿站(花溪区-溪北小区近邻宝智能快件箱),26.443003,106.679324,
贵州大学人民武装学院学生宿舍5栋,26.444396,106.677295,
茗桂花园,26.445491,106.682663,
花溪园亭山小区,26.443378,106.680989,
怪噜楼,26.447024,106.682793,
朝阳村安置房,26.446366,106.681726,
花溪区人民医院宿舍-1号楼,26.444708,106.681443,
泛泛,26.445641,106.683136,
花溪区人民医院-宿舍,26.444343,106.681366,
花溪区人民医院宿舍-4号楼,26.444202,106.681065,
花溪园亭山小区-南门,26.443512,106.680363,
清华山庄,26.443153,106.688027,
梦溪笔谈小区,26.444337,106.687506,
梦溪笔谈小区-1栋,26.444357,106.687519,
贵州大学西校区西区4号学生公寓,26.447709,106.661084,
贵州大学西校区1号学生公寓,26.447812,106.663233,
贵州大学西校区西区三号学生公寓,26.448228,106.662275,
贵州大学东区5号学生宿舍,26.447321,106.67179,
贵州大学教工宿舍,26.451532,106.68083,
改貌小区,26.451123,106.754953,
贵州大学阳明学院宿舍区,26.45617,106.66236,
贵州大学(花溪北校区)-1号学生宿舍楼,26.455211,106.679225,
贵州大学(花溪北校区)-11号学生宿舍楼,26.452256,106.678855,
贵州大学(花溪北校区)-9号学生宿舍楼,26.452342,106.678349,
贵州大学(花溪北校区)-8号学生宿舍楼,26.453356,106.678431,
贵州大学-15号宿舍楼,26.453056,106.679924,
贵州大学(花溪北校区)-12号学生宿舍楼,26.452611,106.678894,
贵州大学(花溪北校区)-10号学生宿舍楼,26.451836,106.678474,
贵州大学(花溪北校区)-2号学生宿舍楼,26.454781,106.679151,
贵州大学(花溪北校区)-3号学生宿舍楼,26.454455,106.679091,
贵州大学(花溪北校区)-13号学生宿舍楼,26.452524,106.679535,
学府雅苑,26.453976,106.680843,
贵州大学21号宿舍楼,26.45727,106.663853,
贵州大学扩建二期安置房,26.460357,106.667229,
荷塘月色,26.460518,106.680667,
翁岩小区,26.460444,106.715511,
青年小区,26.458625,106.716536,
贵州民族大学教师公租房,26.463702,106.67554,
御林铭园,26.464656,106.68016,
素园苑,26.460968,106.678539,
民族新院小区,26.463878,106.677554,
民院新院小区物业管理,26.463664,106.677765,
教工住宅,26.461989,106.679433,
云凹花园,26.46723,106.625056,
贵州民族大学教师楼素园苑小区,26.469164,106.673744,
贵州民族大学-学生宿舍10栋,26.468476,106.672939,
贵州民族大学女生公寓-B幢,26.466551,106.673114,
贵州民族大学-男生公寓(鹏程二号),26.467138,106.673841,
贵州民族大学学生宿舍6号楼,26.467584,106.672988,
贵州民族大学-学生宿舍区,26.468907,106.673141,
贵州民族大学学生宿舍8号楼,26.468093,106.672938,
贵州民族大学学生宿舍区-东北门,26.469561,106.673492,
民院继教院学生公寓-2号楼,26.469428,106.67897,
理学院2011级学生宿舍区,26.471581,106.675215,
花溪山庄,26.477728,106.683084,
太阳冲小区,26.478951,106.751497,
金石清水城,26.481812,106.642141,
同兴山庄,26.481283,106.67527,
太阳冲小区-西门,26.479797,106.75093,
贵阳中医学院南校区1号学生宿舍,26.483537,106.753092,
蔡冲路口组,26.488743,106.648474,
红林小区,26.492514,106.721321,
松花江路111号院,26.491145,106.721407,
菜鸟驿站(贵阳市小河区红林小区店),26.489916,106.721502,
储运库石油小区,26.490448,106.745951,
富源路石油小区-东北门,26.491007,106.746839,
石油小区7栋,26.490547,106.744431,
航空物流园幸福小区,26.488996,106.800421,
天利城-C区,26.494511,106.638068,
天利城-B区,26.497143,106.638811,
电线厂宿舍区,26.495811,106.670376,
贵州艺考教师宿舍,26.493592,106.680014,
王武置房,26.493109,106.719704,
矿灯厂宿舍,26.49925,106.63985,
富阳食苑,26.500038,106.663983,
一鸣宽城国际,26.5016,106.707976,
农科公寓,26.506315,106.668231,
贵阳农科院春晖苑,26.504725,106.671965,
腾龙湾,26.503079,106.684116,
康乐园饼业总汇,26.501967,106.681361,
矿山简易宿舍,26.505356,106.693955,
丽景湾,26.505691,106.698493,
景溪园,26.504811,106.702489,
宽城国际住宅小区,26.502418,106.710206,
美成新都,26.504738,106.72072,
美成新都-B区,26.504676,106.720085,
美成新都-A区,26.504481,106.719655,
东方小区-C区,26.509905,106.684557,
东方小区幼儿园,26.5102,106.685482,
东方小区-B区,26.510292,106.685824,
东方小区C区-4号楼,26.509442,106.684808,
东方小区C区-2号楼,26.509894,106.684787,
东方小区C区-1号楼,26.510108,106.684871,
东方小区C区-3号楼,26.509678,106.684857,
东方小区C区4号楼-东门,26.509419,106.6849,
东方小区C区4号楼-南门,26.50933,106.68481,
上河城,26.507549,106.698589,
利尔月半湾,26.507195,106.700618,
楠竹花园,26.509845,106.700398,
漓江新苑,26.508738,106.700068,
楠竹花园-御竹居,26.509819,106.700443,
楠竹花园-馨竹居,26.509444,106.701503,
楠竹花园-西区,26.509854,106.700262,
楠竹花园-东区,26.510183,106.702249,
航天园,26.506424,106.705162,
逸悠园,26.50702,106.703663,
枫阳小区-东门,26.507786,106.718488,
赖头冲安置小区,26.509703,106.745744,
杨府大院,26.511153,106.659674,
凯宏苑小区,26.511201,106.683952,
中建四局安居小区,26.514332,106.68257,
贵州电商谷-2号楼,26.513969,106.683281,
中建四局安居小区-西门,26.514345,106.682439,
美林谷,26.514974,106.688815,
垄岩路150号院,26.512121,106.687537,
矿山机械厂尖山小区,26.512846,106.685018,
矿山机械厂53小区,26.512831,106.685013,
二戈寨新村,26.513616,106.688189,
菜鸟驿站(贵阳花溪东方小区137号店),26.513246,106.685208,
东方小区-A区,26.512415,106.685234,
经典凯维东方小区送水站,26.513027,106.685351,
矿山宿舍区,26.513962,106.69256,
矿山厂宿舍区,26.514036,106.692531,
汇景苑,26.511157,106.70103,
鑫荣花园,26.512994,106.702789,
楠竹花园-雅竹居,26.511164,106.701758,
楠竹花园-二期,26.511803,106.701996,
漓江花园,26.511838,106.705095,
国税局宿舍,26.514832,106.703658,
国税局宿舍-停车场,26.514743,106.703476,
国税局宿舍停车场-出入口,26.514849,106.70344,
清水江生活小区-南门,26.512958,106.707114,
永红小区,26.515412,106.708433,
清水江生活小区-东二门,26.514137,106.708358,
三零零医院宿舍,26.513944,106.715623,
叠翠轩,26.514907,106.716489,
中兴世家-西区,26.51511,106.714974,
大兴星城(5期),26.514739,106.716157,
檀香山,26.513924,106.722411,
桐荫小区,26.513094,106.728944,
祥和家园,26.514574,106.742559,
中曹司复烤厂宿舍,26.519096,106.683524,
御璟怡庭别苑,26.518715,106.683427,
兴隆城市花园-桃源居,26.519087,106.692493,
兴隆桃园居,26.518427,106.69297,
兴隆城市花园,26.51898,106.697255,
兴隆苑,26.516288,106.695502,
兴隆城市花园-怡水园,26.518986,106.69733,
兴隆城市花园-碧波居,26.518703,106.698364,
采云谷,26.518484,106.697684,
贵航大院,26.518961,106.701199,
榕筑花园,26.51928,106.70283,
榕筑花园-一区,26.519282,106.702776,
花溪榕筑小区,26.519299,106.702741,
金碧湾,26.515916,106.70256,
小河邮政商住楼,26.517638,106.702791,
兴隆新村,26.516187,106.699271,
中兴苑-东门小区,26.519478,106.701721,
禾盛景观,26.518075,106.699635,
香港城,26.519361,106.704367,
清水江生活小区,26.51593,106.705621,
小河区政府集资楼,26.518151,106.70421,
翡翠苑,26.516851,106.703298,
西工生活区,26.516172,106.707423,
清水江生活小区-北门,26.51827,106.706482,
清水江生活小区-西门,26.516946,106.704701,
大兴商厦-2号楼,26.518927,106.707241,
香格里拉小区,26.518314,106.706729,
清水江生活小区-西北门,26.516934,106.704842,
清水江生活小区-北1门,26.516776,106.704998,
清水江生活小区-北2门,26.518266,106.706409,
清水江生活小区-329栋,26.515492,106.706359,
南山高地小区,26.517028,106.71114,
三零零医院宿舍,26.518576,106.707606,
麦兆小区,26.51879,106.708753,
金榕大厦,26.518276,106.707524,
永红小区-东北门,26.515821,106.709236,
麦兆小区-西南门,26.518682,106.708489,
清水江生活小区-东北门,26.516945,106.707977,
清水江生活小区-东1门,26.517161,106.707841,
西工生活区-2号楼,26.516489,106.707834,
停车场(永红小区西北),26.516343,106.708536,
中兴世家,26.515887,106.714888,
华阳小区,26.519191,106.714327,
阳光嘉园,26.519512,106.716288,
华阳小区-东北门,26.519818,106.715246,
水云台,26.516694,106.714284,
阳光嘉园-三期,26.518828,106.716819,
大兴星城,26.518863,106.723886,
比华利,26.517298,106.722022,
大兴星城哥伦布,26.518367,106.724059,
理想家园,26.51923,106.743056,
富源天地,26.516414,106.739379,
康馨园小区,26.517041,106.742991,
泰安小区,26.51976,106.739478,
中坝公租房幸福小区,26.523173,106.675739,
中坝公租房幸福小区(南门),26.520784,106.675878,
虹祥花郡,26.521697,106.684369,
花溪大道中段69号院,26.524318,106.684141,
虹祥·花郡-B区,26.520801,106.684688,
虹祥·花郡-A区,26.521437,106.684226,
虹祥·花郡-C区,26.521874,106.68824,
兴隆城市花园-沐风园,26.522267,106.698177,
榕筑鲜花广场,26.523303,106.702218,
星河国际,26.521311,106.702733,
中兴苑,26.520392,106.700831,
华田·亲水湾,26.521825,106.700052,
榕筑花园-二区,26.520448,106.702772,
菜鸟驿站(花溪区-榕筑鲜花广场小区近邻宝智能快件箱),26.523786,106.701421,
缤纷广场,26.522244,106.706304,
龙湾国际,26.5243,106.707289,
卓越·时代大厦,26.523588,106.70724,
三江商务小区,26.520204,106.705201,
铭星小河印象,26.523496,106.704283,
菜鸟驿站(花溪区-三江小区近邻宝智能快件箱),26.520211,106.704777,
卓越金商地带-北区,26.521136,106.706653,
中央尚品,26.521131,106.70412,
卓越金商地带-南区,26.520291,106.706395,
亚青城,26.519996,106.707931,
浦江名典,26.523256,106.707885,
浦江路政府宿舍,26.521669,106.711769,
亚青城-二期,26.520298,106.70786,
沁园(花溪霞辉路店),26.522676,106.707823,
大东,26.524363,106.708032,
盘江花园,26.524269,106.712864,
奥运花园,26.520935,106.715047,
紫竹苑,26.520772,106.713768,
金竹苑,26.521967,106.713391,
金夏小区,26.520922,106.714706,
安居楼,26.521966,106.713303,
恒大翡翠华庭,26.523771,106.719218,
瑞和家园,26.522757,106.721115,
瑞和家园-一期,26.522762,106.720716,
理想家园-3期,26.520569,106.74222,
富筑园,26.520331,106.740123,
东站路安置点小区,26.520104,106.784594,
光华小区,26.528335,106.682727,
山水黔城-1组团,26.526206,106.693631,
天力小区,26.526727,106.689829,
山水黔城1号岗,26.525671,106.693035,
山水黔城-八组团,26.52798,106.695387,
宏立城山水黔城-七组团,26.526534,106.697758,
中院村,26.525117,106.694946,
宏立城山水黔城-五组团,26.528329,106.69875,
宏立城·山水黔城-六组团,26.525281,106.700724,
香江花园,26.52729,106.703611,
永诚明彩居,26.525086,106.703141,
长城嘉苑,26.528966,106.706887,
香樟园,26.527256,106.704895,
紫荆阁,26.52779,106.704819,
龙湾国际·御府,26.52905,106.707321,
四十四医院-宿舍,26.525925,106.706724,
雅兰坊,26.528321,106.704835,
碧园花城,26.526935,106.709126,
大唐果,26.526901,106.710376,
轴承厂宿舍,26.525946,106.711899,
大唐果-4栋,26.527807,106.710048,
华烽厂宿舍,26.528501,106.711052,
方源小区,26.528751,106.709458,
三五生活小区,26.525078,106.708186,
大唐果-1栋,26.526229,106.71015,
大唐果-2栋,26.526011,106.710707,
碧园花城-5栋丁香郡,26.526357,106.709381,
方源小区-停车场,26.528686,106.709315,
大唐果-3栋,26.526997,106.710358,
碧园花城-6栋雪莲郡,26.526209,106.708826,
碧园花城-8栋郁金郡,26.527183,106.709108,
都村园,26.525713,106.711088,
方源小区停车场-出入口,26.52888,106.709432,
碧园花城小区室内停车场-出口,26.527967,106.709432,
碧园花城-1栋蔷薇郡,26.52728,106.709567,
动力厂宿舍,26.527857,106.71452,
小河红林社区,26.524832,106.712141,
西秀小区-东门,26.529049,106.714985,
万科大都会,26.526697,106.719635,
万科大都会-南区,26.525426,106.719241,
珠江公寓,26.526092,106.716866,
万科大都会-北区,26.526998,106.718989,
万科金域华府,26.526299,106.723559,
万科金域华府-B区,26.52719,106.726531,
万科城南大社区,26.529026,106.727336,
万科金域华府-3期,26.525147,106.726067,
贵阳客运东站-农民回迁安置区,26.52547,106.780233,
梵界,26.525881,106.777702,
华屹·御景苑,26.530549,106.683594,
江南人家,26.533063,106.683321,
江南人家-一期,26.533115,106.683497,
贵州胶鞋厂宿舍,26.533249,106.686821,
贵州胶鞋厂宿舍-西门,26.533366,106.686713,
贵州胶鞋厂宿舍-南门,26.532825,106.686929,
贵柴宿舍-20栋,26.533567,106.685058,
宏立城山水黔城-九组团,26.529885,106.696383,
宏立城·山水黔城-十组团,26.531765,106.697911,
山水黔城,26.53045,106.700199,
宏立城·山水黔城-十一组团,26.533599,106.6989,
山水黔城半岛公寓,26.530939,106.702863,
宏立城·山水黔城-二组团,26.531722,106.703147,
山水黔城-人和园,26.530601,106.704142,
云凯熙园,26.531113,106.708766,
榕筑大厦,26.529681,106.709464,
家和花园,26.530551,106.711883,
电机厂宿舍,26.529285,106.709917,
五栋小区,26.529463,106.710301,
云凯熙园-二期,26.531063,106.708362,
沁园,26.530376,106.708178,
纺纱厂宿舍,26.529881,106.709104,
榕筑平安小区,26.529733,106.709845,
黔江名典小区,26.530334,106.709698,
电机厂二福利宿舍,26.52976,106.711532,
五栋小区-停车场,26.529753,106.710106,
五栋小区停车场-出入口,26.52968,106.710142,
乐街小区,26.531052,106.715372,
顺丰速运(黔江小区东),26.53333,106.715683,
乐街小区樱花园,26.531736,106.714173,
宏明大厦,26.529199,106.715515,
黔江厂宿舍,26.533118,106.712308,
乐街小区-桂花园,26.53027,106.715766,
西秀小区,26.52918,106.714735,
黔江社区,26.529137,106.712519,
黔江小区-南门,26.533543,106.714179,
乐街小区-松竹园,26.530011,106.713677,
茶花园,26.530522,106.714601,
乐街小区海棠园-12栋,26.531694,106.715984,
乐街小区海棠园,26.532132,106.71573,
老黄牛黔西牛肉粉(乐街小区店),26.53016,106.712869,
乐街小区-兰竹苑,26.531046,106.71538,
迎春园,26.529845,106.714698,
乐街小区-B号楼,26.530447,106.716079,
乐街小区-E号楼,26.53072,106.715494,
欣嘉源雷普,26.532503,106.712456,
乐街小区以旧换新服务点,26.530109,106.71345,
乐街小区-便利店,26.53068,106.715699,
乐街小区-A号楼,26.530767,106.716079,
乐街小区桂花园-北门,26.530811,106.715712,
乐街小区-H号楼,26.52963,106.715576,
乐街小区-D号楼,26.529806,106.716082,
智康理疗乐街小区分的,26.530422,106.713989,
小区便民店,26.530303,106.713873,
停车场(西秀小区西北),26.529369,106.714077,
德盛园,26.530237,106.717941,
乐街小区-银杏园,26.531693,106.716645,
乐街小区兰竹苑(南门),26.529913,106.716737,
万科金域华府花城,26.530192,106.726927,
江南人家-二期,26.533964,106.68458,
贵柴宿舍,26.533965,106.685277,
贵柴宿舍-16栋,26.533852,106.6852,
花溪大道中段31号院,26.533982,106.687227,
四方河社区格林博邸小区,26.533871,106.69197,
山水黔城三组团,26.535114,106.693094,
宜家·尚城,26.537454,106.694607,
卧龙山庄,26.536037,106.701854,
凤鸣山庄,26.533951,106.704137,
元琦林居,26.536303,106.709573,
中海城市花园,26.533801,106.708961,
中国民生银行ATM(贵阳绿苑小区小微支行),26.535975,106.711519,
江南苑-晓月轩,26.535613,106.712066,
江南苑小区,26.536377,106.712413,
十里江南,26.534541,106.71235,
黔江小区,26.534186,106.714969,
十里江南-B区,26.534149,106.712692,
黔江小区-北门,26.534939,106.714694,
兴隆珠江湾畔,26.535324,106.719954,
天鹅堡(珠江路),26.535108,106.720412,
珠江湾畔-诺丁山,26.537502,106.719904,
轴承厂月饼(贵州市小河顺茂糕点店),26.533734,106.717157,
珠江湾畔天鹅堡B4栋,26.536501,106.718813,
多彩贵州城,26.536711,106.796648,
彩湖苑,26.533997,106.798826,
金桂园,26.542301,106.695131,
贵州电建一公司四方河小区,26.540291,106.697322,
贵州省建筑六公司宿舍区,26.539311,106.695121,
贵州电建一公司四方河小区-西北门,26.540949,106.696511,
最空间小区停车场,26.541929,106.703916,
最空间小区人防地下室停车场,26.541852,106.703665,
贵阳小城故事,26.539228,106.71586,
小城故事A组团,26.540468,106.714729,
小城故事B组团,26.54059,106.716007,
小城故事H组团,26.540872,106.717112,
醉南山瀚林德苑,26.543812,106.681967,
电建一公司宿舍,26.546282,106.692214,
兴居园小区,26.547238,106.702362,
绿苑小区,26.545077,106.704438,
绿苑小区,26.545593,106.7065,
黔锦花园,26.543274,106.70618,
绿苑小区-天源居,26.545995,106.704259,
绿苑小区天源居16楼17楼地下停车场,26.545806,106.703465,
绿苑小区天源居-15栋,26.545804,106.70427,
绿苑小区-3期,26.544865,106.704766,
绿苑小区天源居-17栋,26.545707,106.703616,
绿苑小区天源居-12栋,26.544927,106.705492,
绿苑小区(公交站),26.545412,106.706558,
绿苑小区天源居-16栋,26.545289,106.70368,
绿苑小区-售房部,26.544702,106.703787,
奇绝油卤(绿苑小区店),26.54536,106.706525,
绿苑小区悠然居南区-18A栋,26.545753,106.707263,
绿苑小区天源居1920号楼负四层地下停车场,26.544614,106.703859,
绿苑小区天源居10栋,26.545715,106.707188,
绿苑小区-现场办公室,26.54519,106.705938,
飞龙雨绿苑小区供水站,26.546094,106.704075,
贵州泉(绿苑小区供水站),26.546657,106.707205,
绿苑小区天源6号楼7号楼-地下停车场,26.546002,106.706617,
绿苑小区天源6号楼7号楼地下停车场,26.547127,106.70735,
绿苑小区天源居6号楼7号楼地下停车场,26.546996,106.707268,
绿苑小区天源居16~18号楼-负一层停车场,26.546149,106.703878,
天下赢裤业(绿苑小区专卖店),26.545481,106.706728,
元吉牛肉粉（绿苑小区店）,26.54454,106.705071,
贵阳市望成坡绿苑小区供水站,26.547172,106.70975,
绿苑小区悠然居,26.546879,106.70978,
菜鸟驿站(绿苑小区),26.547172,106.70975,
绿苑小区悠然居北区-4号楼,26.547216,106.709311,
绿苑小区悠然居南区-13号楼,26.546589,106.708784,
绿苑小区悠然居北区-11号楼,26.546767,106.70845,
绿苑小区室外停车,26.546511,106.708083,
绿苑小区悠然居南区-16B栋,26.545975,106.707657,
绿苑小区悠然居南区-16A栋,26.546279,106.708203,
桶装水超市绿苑小区供水站,26.546567,106.708605,
竹山蓝天绿苑小区直营店,26.547193,106.709931,
绿苑小区悠然居南区-北门,26.546755,106.709064,
绿苑小区悠然居南区-东门,26.546892,106.710277,
绿苑小区悠然居南区-2B栋,26.546903,106.709368,
美树阳光小区,26.547233,106.715759,
美树阳光小区-4栋,26.54631,106.715487,
美树阳光小区-7栋,26.547201,106.716055,
美树阳光小区-6栋,26.546955,106.716401,
美树阳光小区-2栋,26.547141,106.714822,
美树阳光小区-16栋,26.547114,106.717021,
贵阳职工宿舍,26.545952,106.729862,
中国铁建·国际城山锦苑,26.549543,106.686599,
贵州水泥厂宿舍,26.548517,106.689254,
永青职工宿舍(凤凰路),26.550802,106.692258,
中国铁建·国际城-别墅区,26.55128,106.68975,
贵州水泥厂宿舍-东南门,26.548542,106.689663,
电建一公司子校小区,26.547402,106.69387,
