城市方舟,26.572068,106.717183
特兴·青云都汇,26.571177,106.718479
裕阳大厦,26.571575,106.719934
青云巷5号院,26.570435,106.719456
青云巷6号院,26.570276,106.718653
兴关路62号院,26.570044,106.719312
广电宿舍,26.573254,106.716675
庆丰碧玉楼,26.572308,106.721001
贵州省轻坊工业设计院宿舍,26.570504,106.719472
青云巷4号院,26.570799,106.718858
青云巷1号院,26.57082,106.719355
贵州省轻坊工业设计院宿舍-北门,26.570746,106.719254
锦馥物业小区-西北门,26.570009,106.720023
兴关路36号院,26.5709,106.719747
金熙府,26.570583,106.72397
君悦华庭,26.571498,106.724664
神奇路社区,26.571323,106.72137
兴隆社区,26.573441,106.723579
青云小区停车场-出入口,26.570169,106.724424
南明区公安局宿舍,26.573918,106.723354
瑞金南路348号院,26.571779,106.722623
轻供局宿舍,26.571451,106.72155
彭家花园,26.571628,106.724003
凯福糖果厂宿舍,26.570494,106.721557
轻供局宿舍-东北门,26.571605,106.721788
青云小区-北门,26.570153,106.724273
新华路66号院,26.573537,106.725355
岑家花园,26.571572,106.726276
九中教师宿舍,26.573539,106.726585
环科院宿舍,26.572503,106.726043
九中教师宿舍-西门,26.572696,106.725749
贵州省委-7号楼,26.572442,106.727858
省委机关平安小区-14幢,26.574082,106.729822
新华路小区,26.571573,106.725911
在水一方花园,26.571872,106.731973
省委机关平安小区,26.573829,106.73227
平安小区-北门,26.572526,106.733875
省委机关平安小区-西门,26.573733,106.731472
省委机关平安小区-10幢,26.572771,106.730602
省委机关平安小区-35幢,26.573596,106.732647
省委机关平安小区-2幢,26.573625,106.732078
食味坊(贵钢虹桥状元小区北),26.572239,106.733193
贵州省委机关小区(南门),26.573766,106.731369
省委机关平安小区5幢,26.573791,106.732924
省委机关平安小区-25幢,26.574286,106.730553
省委机关平安小区-3幢,26.574532,106.730378
省委机关平安小区-29幢,26.573857,106.731085
省委机关平安小区-南门,26.573342,106.732743
省委机关平安小区-28幢,26.574009,106.730896
省委机关平安小区-6幢,26.573393,106.733076
省委机关平安小区-33幢,26.57336,106.731104
省委机关平安小区-30幢,26.573691,106.731271
依水丽都,26.578284,106.716947
博爱公寓,26.577977,106.717993
水云轩,26.577681,106.717367
汇灵巷17号院落,26.577675,106.718707
依水丽都-B栋,26.578099,106.717085
依水丽都-A栋,26.578438,106.716738
恒丰·一品,26.578356,106.722315
宏业大厦,26.57522,106.723232
乌江馨苑,26.574611,106.723263
南浦大厦,26.574684,106.722037
全林国际广场-C栋,26.578195,106.723686
康发花园,26.575592,106.724841
翠微巷10号院,26.576228,106.72556
米市巷12号院,26.574814,106.722356
观水兰庭,26.577334,106.729925
西湖花园小区(西湖路),26.577842,106.727574
贵州省气象局-宿舍,26.577726,106.729186
山水园,26.576301,106.728258
西湖巷3号院,26.5787,106.726332
水利厅宿舍-东门,26.574722,106.727253
观水路6号院,26.576077,106.72839
贵州省气象局宿舍-西北门,26.577485,106.728712
贵州省委机关小区(北门),26.575634,106.729963
水利厅设计院宿舍,26.574904,106.72716
贵阳市规划局宿舍,26.577258,106.727862
贵阳市规划局宿舍-西门,26.57733,106.727668
南明东路十五号小区-西门,26.575888,106.730166
盛世花城,26.578925,106.732324
中科嘉园,26.576424,106.734761
碧丽园小区,26.577763,106.732001
宝山南路59号院,26.577589,106.734197
南明东路十五号小区,26.575733,106.730304
南明堂社区,26.576838,106.732369
德润小区,26.578523,106.734682
观水路65号院,26.577701,106.732783
碧绿苑,26.574764,106.730705
碧丽园小区-西门,26.577788,106.731783
中山大厦,26.58282,106.721156
懿府,26.582129,106.717622
尚秀国际化妆造型学校贵阳小区,26.58133,106.718595
贵阳市市政府宿舍,26.580974,106.716874
醒狮路18号院,26.580867,106.720333
醒狮路18号小区-西北门,26.58113,106.720436
华亿大厦-住宅,26.582883,106.717203
醒狮路23号院,26.581613,106.721134
贵阳市市政府宿舍-西门,26.580817,106.716786
贵阳市市政府宿舍-北门,26.581435,106.716914
中华南路小区,26.58116,106.720803
醒狮路5号院,26.581315,106.719812
名士大厦,26.583511,106.723593
尚武小区,26.582825,106.724602
文昌苑,26.583231,106.725456
文昌第居,26.582127,106.725243
名士花园,26.582784,106.723732
富水南路124号院,26.581053,106.722363
建新小区,26.579191,106.721485
护国路商住楼,26.579975,106.724074
护国路86号院,26.579259,106.724425
富水南路74号院,26.581549,106.722122
中山东路小区,26.579788,106.724117
建新小区-停车场,26.579131,106.722019
尚武社区,26.582817,106.724104
富水南路35号小区,26.582222,106.721307
尚武小区-东门,26.583326,106.725026
大南门社区,26.579377,106.72225
文昌南路社区,26.57985,106.724669
尚武小区-西门,26.582825,106.724191
今喜沃养养殖小区,26.583325,106.72358
富水南路35号小区-北门,26.582449,106.721351
国际金融中心,26.581955,106.727648
官井路社区,26.582742,106.72773
西湖佳苑,26.579628,106.727137
双雪苑,26.57949,106.727105
贵阳市亨特国际小区业主委员会,26.581695,106.726267
亨特国际-二期,26.581582,106.726733
省医旁市东路小区,26.580446,106.728355
贵阳中医学院-学生公寓,26.58067,106.728792
贵阳中医学院-教师宿舍,26.579348,106.728653
香谢丽舍,26.579735,106.73423
依山碧玉,26.58315,106.731686
辉煌小区,26.580188,106.733801
盛世花城小区-室内停车场,26.579128,106.733036
菜鸟驿站(南明区-辉煌小区近邻宝智能快件箱),26.58005,106.733991
东城新翼,26.580123,106.732876
蟠桃宫交警支队宿舍,26.581406,106.731888
辉煌小区-西南门,26.579919,106.733849
东笙巷社区,26.5832,106.73172
富水花园,26.584758,106.720514
都市名园,26.585308,106.716814
贵山城市花园,26.587411,106.72116
龙港轩,26.588141,106.717976
贯城河路80号院,26.586592,106.717019
省府北街1号院(园通街),26.588184,106.720994
文化局宿舍,26.586465,106.717276
喷水池太平路小区,26.587992,106.716969
省府西路10号院,26.585648,106.717953
时代广场小区,26.584845,106.719513
市西路中段小区,26.586894,106.719662
贵阳幻彩酒店式公寓,26.585269,106.718807
贵阳晚报宿舍,26.585485,106.717987
贵山苑,26.585611,106.722347
省府大院43号,26.586897,106.722162
华珠花园,26.585014,106.723488
莲花坡小区,26.588183,106.724666
堰塘街小区,26.588143,106.723003
堰塘街3号院,26.588018,106.722975
电台街80号院,26.586293,106.725124
省府东街14号院,26.58741,106.722802
君子巷小区,26.587934,106.7257
文昌北路小区,26.587934,106.7257
东方星园,26.585309,106.72375
电台街76号院,26.585998,106.725428
莲花坡小区-A栋,26.588092,106.725007
民生路35号院,26.58545,106.721826
民生路10号院,26.584615,106.722163
莲花坡小区-南门,26.587712,106.724604
文笔街3号院,26.586706,106.72411
摩卡空间,26.584781,106.730155
文昌大厦小区,26.586932,106.727038
文昌大厦小区-西门,26.586621,106.726179
贵阳十中住宅小区,26.583884,106.728981
省医旁小区房,26.584963,106.730239
格调,26.586277,106.725765
警苑社区,26.587277,106.730487
栖霞警苑,26.588071,106.731258
省医家属区宿舍-南门,26.583674,106.731558
东山巷小区,26.586274,106.734463
交通设计院宿舍,26.585701,106.732137
贵州省医家属区宿舍,26.583761,106.731536
金融巷-40号院,26.584592,106.732831
交医食苑,26.585259,106.731333
金融巷中行宿舍,26.584927,106.731117
交通设计院宿舍-西北门,26.586017,106.731917
