贵州广播电视台,26.572969,106.717779
贵州喜百年装饰贵阳公司,26.572247,106.716681
贵阳广播电视台,26.573349,106.716703
欣博尔商贸有限公司,26.57151,106.719776
金洪广告材料商行,26.570201,106.720388
贵阳市外国企业服务总公司,26.573607,106.720019
贵州广播电视台交通广播,26.573243,106.71827
贵阳桂龙摩托车有限公司(钱江贝纳利总代理),26.572196,106.716694
贵阳长江食化,26.571598,106.717149
菜鸟驿站(南明区-贵州电视大楼近邻宝智能快件箱),26.572834,106.717637
贵阳伦邦数据恢复,26.5729,106.720243
贵阳交通广播FM102.7频道,26.573352,106.716705
新纪开元医疗器械公司,26.5729,106.720288
穗金粮食储备管理有限公司,26.573387,106.719944
迅达公司,26.5729,106.720288
贵阳广电传媒有限公司,26.573313,106.716632
源升广告五金,26.570092,106.720491
贵阳振华电子设备有限公司,26.572779,106.720442
ETC公路电子收费客户服务中心自助激费,26.573243,106.719725
华鼎视讯科技发展公司,26.5729,106.720288
贵阳岭兜商贸有限公司广味源贵州总经销,26.570486,106.717618
贵阳市南明区个私协医疗定点单位,26.570435,106.719679
天正科技,26.5729,106.720288
福建六建公司,26.570146,106.717559
贵州智威兴业网络科技有限公司,26.572601,106.720981
贵州建工集团第七建筑工程有限责任公司沙特分公司,26.572399,106.716724
贵州集创东方科技公司,26.5729,106.720288
凯丰公司,26.5729,106.720288
贵阳鑫森海科技有限公司,26.572732,106.720707
海耀商贸有限公司,26.572559,106.7186
裕丰公司,26.5729,106.720288
升谷电子,26.5729,106.720288
科海公司,26.5729,106.720288
宝龙公司,26.5729,106.720288
泰丰公司,26.5729,106.720288
民航西南凯亚有限责任公司贵阳办事处,26.572399,106.716724
远光软件股份有限公司贵州办事处,26.572366,106.716646
（在B单元）贵州锐凯商贸有限公司,26.572399,106.716724
贵州中智科技设备有限公司,26.572578,106.716962
贵州飞成电讯器材公司,26.5729,106.720288
海益洪商贸有限公司,26.57151,106.719776
天一公司,26.5729,106.720288
华阳公司,26.572601,106.720981
（在B单元）四川建科工程建设管理有限公司贵阳分公司造价经营部,26.572399,106.716724
贵阳子延贸易有限公司,26.572345,106.71843
恒瑞公司,26.572779,106.720442
贵州瑞和制药有限公司,26.5722,106.716694
贵阳子廷贸易有限公司,26.572366,106.718481
贵州城市数据网络科技有限公司,26.573167,106.717666
贵阳桂大一摩托车有限公司,26.572399,106.716724
贵州恒盛通达通信安装有限公司,26.5729,106.720288
天网通科技,26.5729,106.720288
新华物业管理分公司裕阳大厦物管处,26.571683,106.720334
南明区个体私营企业协会食品流通分会新华路片区分会,26.571468,106.717976
贵阳建筑勘察设计有限公司  九分院,26.572399,106.716724
酒连网电子商务有限公司,26.572709,106.720775
联跃公司,26.5729,106.720288
羽佳公司,26.5729,106.720288
贵州南风环境保护工程有限公司,26.572399,106.716724
贵州英宏信息科技有限责任公司,26.5729,106.720288
贵州嘉宝利贸易有限公司贵州亿圣矿产资源科技服务有限公司,26.5722,106.716694
坚石公司,26.5729,106.720288
贵州顺意机电设备有限公司,26.572399,106.716724
精工公司,26.5729,106.720288
北佳公司,26.5729,106.720288
贵阳荣生贸易有限公司,26.5729,106.720288
雄志公司,26.5729,106.720288
贵州百年佳视文化传媒有限公司,26.572858,106.717311
意大利红蜻蜓集团有限公司,26.573447,106.717665
贵州恒远耀世会展有限公司,26.572399,106.716724
贵阳佰利和商贸有限公司,26.572573,106.720978
（城市方舟C单元）贵州龍欣装饰工程有限公司,26.572399,106.716724
贵阳大成蓝星安全玻璃有限公司,26.570789,106.721045
贵阳隆昌顺商贸有限公司,26.570298,106.720383
贵州全周肆食品有限公司,26.572719,106.7195
贵阳森森科技开发公司,26.5729,106.720288
贵阳大伟科技总部,26.570823,106.721091
贵阳广播电视台星光少年栏目组,26.573351,106.7167
贵阳康悦万丰数码科技有限公司,26.572821,106.720326
贵阳裕鑫科技有限公司,26.5729,106.720288
贵州有色矿业股份有限公司,26.572399,106.716724
贵州省纺织工艺有限公司,26.570054,106.719652
银立得公司,26.5729,106.720288
天锦物资,26.5729,106.720288
贵阳圣钦贸易有限公司,26.5729,106.720288
泰瑞源贸易有限公司,26.572186,106.716687
博得广告,26.5729,106.720288
力力公司,26.5729,106.720288
贵阳鑫筑民爆经营有限公司,26.5723,106.716764
穗金物业管理公司,26.572601,106.720981
贵州天虹,26.5722,106.716694
宏源电子,26.5729,106.720288
贵州国平贸易物资公司,26.5729,106.720288
贵阳市机械装卸运输公司,26.572389,106.720463
贵州三吉通信公司,26.574275,106.718413
贵阳物资有限公司化工轻工公司,26.572299,106.716753
成都添彤信息技术有限公司贵阳分公司,26.572897,106.720289
宇宏公司,26.5729,106.720288
贵州华信创新科技有限公司,26.572617,106.72089
贵阳海基文教育咨询有限责任公司,26.571775,106.72085
贵州恒宇装饰有限公司,26.5729,106.720288
巨根特公司,26.5729,106.720288
贵州中维华盾科技公司,26.5729,106.720288
贵州泉舜机电设备公司,26.5729,106.720288
北京天泽贵州办,26.5729,106.720288
贵州舞音俱全艺术教育有限公司,26.573193,106.719554
新华光科技贵阳分公司,26.5729,106.720288
凯通公司,26.5729,106.720288
宏英龙机电设备公司,26.5729,106.720288
贵州金摩尔化学有限公司,26.57258,106.718392
中国良工阀门集团,26.5722,106.716694
TCL LEGRAND贵阳办,26.572399,106.716724
贵阳凯鑫诚食品有限公司,26.572701,106.718713
方胜科技,26.5729,106.720288
贵州金博科技发展有限公司,26.5729,106.720288
贵州盛利博达自动化科技有限公司,26.5722,106.716694
金术公司,26.5729,106.720288
都市女性广播FM104频道,26.573352,106.716705
库房外贸,26.57441,106.720519
重庆中商科技贵阳分公司,26.5729,106.720288
贵州天元达物资有限公司,26.570054,106.719652
贵阳维邦科技发展有限公司,26.572907,106.720407
深圳宝德科技公司贵阳分公司,26.5729,106.720288
天力卓越软件公司,26.5729,106.720288
贵州深维达商贸有限公司,26.5729,106.720288
华之拓机电,26.572399,106.716724
融鑫公司,26.5729,106.720288
兴教计算机教育工程公司,26.5729,106.720288
贵州德瑞金融票据有限公司,26.572299,106.716753
鑫恒通公司,26.5729,106.720288
（城市方舟C单元）北京亚大通讯网络有限责任公司中国银行贵州分行-客户服务团队,26.572399,106.716724
贵阳经泰物业管理公司,26.573277,106.719789
杰泰科技,26.5729,106.720288
中国人寿保险股份有限公司销售管理部副经理室,26.572399,106.716724
贵州鸿信视音频系统集成有限公司,26.5722,106.716694
（城市方舟B单元）广东水电二局股份有限公司贵阳分公司,26.572399,106.716724
生科公司,26.572093,106.717166
成冠公司,26.572566,106.720978
智人公司,26.5729,106.720288
西迪软件,26.5729,106.720288
贵州强达智能采暖有限公司,26.572563,106.716802
安拉网络信息科技公司,26.5729,106.720288
广州市环境保护设计院有限公司贵州分公司,26.572399,106.716724
贵州顺時,26.572399,106.716724
宏伟公司,26.5729,106.720288
贵阳兴智源科技有限公司,26.5729,106.720288
贵阳腾一广告策划公司,26.5729,106.720288
贵州同城生活商贸有限公司,26.572897,106.720288
八方集团,26.572299,106.716753
金信公司,26.5729,106.720288
贵州滨燕商贸有限公司,26.570613,106.717536
成都峻之峰商贸有限公司,26.572195,106.716748
贵阳发昌化工有限公司,26.570168,106.720094
万峰装饰,26.5718,106.7204
湄潭兰馨茶业公司贵阳业务部,26.5722,106.716694
金华兴,26.5729,106.720288
云南鄂攀商贸有限公司贵州分公司,26.573642,106.72015
贵州新艺瑞锋工模具有限公司办事处,26.572399,106.716724
诚达伟业科技,26.5729,106.720288
贵阳香源轩商贸发展有限公司,26.570796,106.719143
和光公司,26.5729,106.720288
伟成公司,26.5729,106.720288
贵州南网金鑫物资有限公司,26.570838,106.719853
惠天科技,26.5729,106.720288
贵阳华怡机电有限公司,26.5729,106.720288
振兴图文广告,26.574263,106.720284
武汉威科集团经销总公司贵阳经营部,26.572818,106.720554
贵州鑫茂酒业有限责任公司,26.570054,106.719652
科全图文广告,26.570948,106.720561
贵州新兴世纪农村数字电影院线有限公司,26.573313,106.716632
贵州广电网络青云路营业厅,26.570248,106.723613
平安证券贵州分公司,26.572906,106.725461
贵州顺安堂药业有限公司,26.571502,106.723001
中铁建工集团西南分公司,26.572784,106.725107
贵州友山基金管理有限公司,26.572074,106.725281
中国邮政速递(富水南路),26.570768,106.722056
中国南方电网贵州电网公司贵阳纪念塔节能产品展示中心,26.570133,106.725228
贵阳宇坤律师事务所,26.571564,106.72191
贵州福之源不动产经纪有限公司,26.572596,106.724577
贵州省有线广播电视网络有限公司,26.570163,106.723689
贵州银行股份有限公司,26.57155,106.724794
贵州新联爆破工程有限公司,26.572052,106.725308
达美广告,26.572026,106.721923
贵阳思源房地产开发有限公司,26.573518,106.724865
新华三技术有限公司,26.572915,106.725297
贵阳南明天意物流有限公司,26.57074,106.722296
金熙府-销售中心,26.570817,106.723529
贵州华强会计师事务所有限公司,26.573335,106.721295
力铭房地产开发公司,26.572784,106.725107
贵州同济堂制药有限公司,26.572784,106.725107
成都旺旺食品有限公司贵阳分公司,26.572051,106.725308
贵州欣之晨医疗器械有限公司,26.571084,106.722395
丰来律师事务所,26.572741,106.721473
杭州华三通信技术公司,26.572784,106.725107
金筑代理,26.573048,106.721798
旅游签证自由行,26.572171,106.721861
贵州精税通财务管理有限公司,26.573976,106.721488
康美时代贵州分公司,26.572915,106.725324
中国石油贵州销售分公司,26.572052,106.725308
贵州至盛冠美家具有限公司,26.572784,106.725107
南明区文化馆-小精灵少儿艺术团,26.57332,106.722125
贵阳东方房地产开发有限责任公司,26.571042,106.722396
贵州建业商品混凝土公司,26.572052,106.725318
贵州万荣建筑装饰工程有限公司,26.571113,106.723994
贵阳市房地产管理局新华物业管理公司,26.570659,106.721377
贵州山水林城旅行社,26.571537,106.721875
富中房地产开发公司,26.572784,106.725107
贵州紫东拍卖有限公司,26.571534,106.72189
上海永达汽车集团有限公司,26.571843,106.721383
榕胜海阔星空,26.570071,106.72408
贵阳诚信达企业登记代理事务所,26.573067,106.721194
贵州联众科创科技工程有限公司,26.571825,106.722902
贵阳市二轻供销公司,26.571564,106.72191
九星账房代理记账,26.573109,106.724684
同辉招标有限公司,26.571087,106.722398
贵州双龙天源贸易公司,26.572784,106.725107
隆德集团,26.572715,106.725699
康辉国际旅行社有限公司,26.571112,106.723994
贵阳市南明区心意爽保洁服务有限责任公司,26.573012,106.723993
贵州布瑞吉荷健康咨询服务有限公司,26.571691,106.724685
众乾咨询,26.57139,106.724887
贵州丽新正龙科技工程有限公司,26.571042,106.722396
雅玛贸易有限公司,26.572915,106.725297
贵阳能源集团,26.572915,106.725297
华融贵阳置业公司,26.572053,106.725307
贵州双龙实业发展公司,26.572784,106.725107
贵阳全圣壕健康咨询有限公司,26.57083,106.72358
贵州创业水务有限公司,26.572784,106.725107
泽云峰税务代理工商代理知识产权,26.573976,106.721488
金世旗国际控股公司,26.572784,106.725107
万宝隆房地产开发公司,26.572784,106.725107
贵州华科体育设施公司,26.572052,106.725308
北京凯盛高科信息技术有限公司贵阳分公司,26.5707,106.723737
贵州茅台名将酒业有限公司,26.572784,106.725107
贵州庆红广告有限公司,26.570726,106.724138
贵州环远电讯有限公司,26.571113,106.723994
贵州吉星科技技术服务有限公司,26.571354,106.723344
贵州耀世普惠信息技术股份有限公司,26.57115,106.724802
贵阳达诚联合会计师事务所,26.571609,106.721655
贵州黔正工程造价事务所,26.57422,106.724213
贵州海外旅游总公司新华路门市部,26.573895,106.724255
贵州鑫腾矿业有限公司,26.572784,106.725107
贵州长燊商务服务有限公司,26.57298,106.722331
贵阳嘉博煜音乐文化传媒,26.57104,106.722247
南明区新闻中心,26.573311,106.721331
贵阳科迈机械设备有限公司,26.572905,106.725364
南明区文化馆-综合艺术团,26.57325,106.722095
ut斯达康通信公司贵阳办事处,26.572785,106.725107
贵州捭阖天下企业管理咨询有限公司,26.573853,106.724173
南明区文体总会-同乐艺术团,26.57325,106.722095
百事通旅行社瑞金南路营业部,26.572106,106.721774
贵州黔能页岩气开发有限责任公司,26.574219,106.724112
贵州众佳和力建材公司,26.572784,106.725107
贵阳开天创新科技有限公司,26.571392,106.722036
贵州华锐世纪文化传播有限公司,26.571906,106.724875
贵州长恒企业服务管理有限公司,26.572171,106.721861
贵阳天睿骐科技有限公司,26.571564,106.72191
贵阳浙江商城开发有限公司,26.572215,106.725593
贵州利保环境治理有限责任公司,26.573496,106.724181
贵州京泉工程咨询有限公司,26.571171,106.722566
南明区文化馆-兰馨合唱团,26.573266,106.722311
台湾总馨水处理,26.571711,106.721579
贵州精锐通财务管理有限公司,26.573976,106.721488
艾默生网络能源公司贵阳办事处,26.572784,106.725107
酒中酒集团贵阳办事处,26.572784,106.725107
重庆决明科技有限公司贵阳办事处,26.571564,106.72191
贵州佳业建筑装饰工程有限公司,26.570822,106.724735
博瑞鑫财务管理咨询,26.573976,106.721488
广州海奕电子科技有限公司,26.57196,106.725419
贵州恒顺达咨询服务有限公司,26.573731,106.722943
北京摩根泰达投资咨询有限公司,26.572784,106.725107
贵州杰卓会计事务有限公司,26.57366,106.723239
凯诺科技公司贵州办事处,26.572052,106.725308
贵阳亨利保洁服务有限公司,26.572171,106.721861
中铁五局公司贵阳分公司,26.572784,106.725107
盛悦建筑装饰工程有限公司,26.571114,106.723994
广东志成冠军集团贵阳分公司,26.572982,106.725265
利比投资咨询公司贵阳分公司,26.572784,106.725107
贵州九州建设工程有限公司,26.572782,106.725426
新业实业进出口公司,26.572784,106.725107
贵州中拓钢铁有限公司,26.572761,106.725161
贵阳市散装水泥办公室,26.573844,106.724215
贵阳富兴房地产开发公司,26.572784,106.725107
贵州诚联科技发展有限公司,26.571404,106.725068
贵州中汽专用汽车公司,26.572052,106.725308
山木友和网络科技有限公司,26.571502,106.723001
天能物业管理中心电力巷物管办,26.57243,106.722953
南明瑞昌鑫寄卖有限公司,26.573233,106.724503
贵阳天塑电力物资公司,26.571114,106.723994
创天公交车体网络联合广告公司,26.572784,106.725107
贵州电力兴筑建筑安装工程公司,26.572199,106.723832
友联行置业顾问公司,26.572784,106.725107
上海贝尔公司贵州分公司,26.572784,106.725107
贵州南润房地产开发有限公司,26.572784,106.725107
锦鸿铭尚装饰工程有限公司,26.571235,106.724129
贵州辉煌娱乐有限公司,26.572784,106.725107
贵州星辰科技开发有限公司,26.571502,106.723001
南明区文化馆-春之生艺术团,26.57332,106.722125
贵州天实房地产开发公司,26.572784,106.725107
贵州英发房地产开发公司,26.572784,106.725107
荞语牌苦荞茶贵阳销售部,26.571112,106.723994
贵州鼎业房地产开发公司,26.572784,106.725107
专业代办,26.57382,106.722424
贵州盛华源实业公司,26.572784,106.725107
贵州星空特种工程加固有限公司,26.571658,106.721673
贵州天路鸣航广告公司,26.572784,106.725107
天成艺术装饰,26.572052,106.725308
贵州蓝天博雅科技有限公司,26.571564,106.72191
贵州创纪元企业管理有限公司,26.573965,106.724345
加拿大威顿公司磷产品事业部,26.572784,106.725107
贵阳集联科贸有限公司,26.571536,106.721875
凯福糖果厂宿舍,26.570494,106.721557
贵阳锦江物业管理有限公司,26.572052,106.725308
贵州新太阳电子科技有限公司,26.57184,106.722323
贵阳兄弟电脑设备有限公司,26.571502,106.723001
贵阳果一品商贸有限公司,26.571975,106.723484
贵州仁聚合酒销售有限公司,26.571113,106.723994
中国国际旅行社,26.571155,106.723756
贵州天翼酒业股份有限公司,26.571564,106.72191
贵州青旅兴隆街营业部,26.572916,106.721926
贵阳市院士专家服务中心,26.570226,106.723723
伊丽阁婚庆文化传媒有限公司,26.571146,106.723824
贵州建工集团第七建筑工程有限责任公司,26.572182,106.725729
贵州环科院环保产业有限公司,26.572336,106.726616
贵州中节能天融兴德环保科技公司,26.572281,106.726739
贵州楚天环保有限公司,26.572209,106.726707
贵州省环境保护公司,26.572215,106.726698
贵州新阳光工程招标咨询有限公司,26.570866,106.726165
贵州筑立诚建筑装饰工程有限公司,26.570314,106.726357
贵州灵达房地产开发股份有限公司,26.570623,106.726116
国家环境空气自动监测网贵阳冶金厅,26.572289,106.726721
嘉室多装饰,26.570894,106.726027
贵州茶上品茶叶销售有限公司,26.570628,106.726022
贵阳鑫实达建材有限公司,26.571895,106.733625
泰山牌石膏板系统,26.571592,106.734562
邮政包裹快递收寄,26.572681,106.734683
南明堂压缩式转运站,26.573144,106.73139
新三亚多彩玻纤瓦(贵州总代理),26.571566,106.733116
贵州宏昌瑞贸易有限公司,26.570768,106.733941
鑫辉雄杰金属制品有限公司,26.571895,106.733625
玉蝶控股集团,26.570689,106.734352
贵阳雄丰玻璃有限公司,26.571493,106.733063
鑫康世家健康服务中心,26.573744,106.732899
贵阳优谷营养食品有限公司,26.57265,106.734248
贵州晨鑫翔商贸有限公司,26.571316,106.733427
上海吉祥国际集团有限公司驻贵阳办事处,26.571805,106.732832
贵阳捷盛达建材有限公司,26.571772,106.73388
贵州惠浦行汽车服务有限公司,26.57241,106.732847
成都中邮高讯科技发展有限公司贵阳分公司,26.578248,106.719908
乐居华庭装饰贵阳分公司,26.577024,106.721088
贵州省生产资料服务公司,26.577563,106.720153
贵阳市第一人民医院-法医司法鉴定所,26.578592,106.717712
伊利公司贵阳分公司,26.57885,106.71801
联通华盛通信有限公司贵州分公司,26.578978,106.720195
贵州恒丰房地产开发有限公司,26.579076,106.719941
得实集团贵阳分公司,26.578905,106.718104
心诚广告图文,26.579081,106.720856
湖南省第四工程公司贵州分公司,26.578905,106.718104
玉蝶控股集团有限公司,26.576953,106.720696
贵州中移通信技术工程有限公司,26.578646,106.719024
中国国际航空公司贵阳营业部,26.576795,106.719341
贵州新讯捷通讯有限公司,26.578573,106.719333
宅急送,26.579081,106.720856
贵阳金利沅科技有限公司,26.578905,106.718104
华能电力成套设备公司,26.578905,106.718104
贵州环宇外贸报关行,26.577434,106.720093
世纪山水科技,26.578596,106.719249
中铁信息计算机工程有限责任公司贵州分公司,26.578834,106.717993
贵州盛缘宇通电子公司,26.578905,106.718104
贵州顺鑫广告装饰公司,26.578905,106.718104
贵州夜郎蜂业科技有限公司,26.578905,106.718104
贵州宏网远辉科技公司,26.578905,106.718104
上海信颐电子科技有限公司,26.578905,106.718104
中国第四冶金建设公司贵州分公司,26.578905,106.718104
贵州金岐天翼商贸有限公司,26.577434,106.720093
达华工程管理集团公司招标部,26.578905,106.718104
贵州神通科技有限公司,26.578257,106.719902
贵州远通物业,26.578769,106.719634
明镜房地产开发公司,26.578905,106.718104
北京方胜理信贵阳分公司,26.578905,106.718104
贵州百里杜鹃酒业有限公司,26.578905,106.718104
贵州旅游百事通人民广场营业部,26.578891,106.718098
贵州雷迪司科技有限公司,26.578901,106.718106
贵州阔达装饰工程有限公司,26.578585,106.719234
山河水科技,26.578596,106.719249
贵州和至祥贸易有限公司,26.579036,106.719973
华迅志远科技发展公司,26.578905,106.718104
豪力岩土工程公司,26.578905,106.718104
贵州中意电讯连锁销售有限公司,26.577563,106.720153
联控科技,26.578257,106.719902
贵州天棋中邮科技有限公司,26.577434,106.720093
中共鸿灵物业管理有限公司支部委员会,26.578761,106.718036
金岐通信设备公司,26.578905,106.718104
重庆翰纳国际货物运输代理公司贵阳分公司,26.578905,106.718104
鼎光科技,26.578257,106.719902
贵阳启宏环境工程有限公司,26.578188,106.718137
贵州省物资协作公司,26.577563,106.720153
贵州爱和公司,26.578905,106.718104
贵州正野通讯器材有限公司,26.578257,106.719902
国诚集团贵州建设工程有限公司,26.579036,106.719973
贵州茅台家谱酒业有限公司,26.578905,106.718104
易天装饰设计公司,26.578905,106.718104
广西裕华建设集团公司贵州分公司,26.578905,106.718104
太极计算机股份有限公司贵州办事处,26.578596,106.719249
贵州九思文化传播公司,26.578905,106.718104
汇丰工程建设中介服务公司,26.578905,106.718104
振兴科技,26.579024,106.719103
华铁联运物流代理公司,26.578905,106.718104
贵州天大高科技术公司,26.578905,106.718104
华泰期货有限公司(贵阳营业部),26.578905,106.718104
贵州庆红广告公司,26.578905,106.718103
中国南方电网(贵州电网公司),26.577773,106.724481
贵州鑫恒信电子科技有限公司遵义分公司,26.577652,106.722185
贵州兴义电力发展公司,26.576609,106.722243
乌江水电开发有限责任公司,26.574675,106.723981
贵州送变电工程公司,26.575346,106.723629
多彩贵州印象网络传媒股份有限公司,26.578646,106.721654
贵州建工建筑装饰环境绿化工程有限公司,26.576609,106.722243
贵州省烟草公司贵阳市公司,26.576462,106.722111
天天快递(城中营业部),26.578781,106.722009
中国通服贵州思创信息技术分公司,26.578662,106.721717
贵州树熊猫食品有限公司,26.575681,106.725329
川豪装饰有限责任公司(贵阳分公司),26.5766,106.722267
贵州省邮电规划设计院有限公司,26.578662,106.721717
贵州智联易才人力资源顾问有限公司,26.578195,106.723686
鼎尊律师事务所,26.577759,106.721609
(中国国电)龙源贵州风力发电有限公司,26.576609,106.722243
贵州国际商城商务中心,26.57764,106.723203
贵阳精艺雕刻厂,26.574638,106.721428
国龙项目管理咨询公司,26.575346,106.723629
恒丰地产集团,26.578408,106.722625
宁波三生日用品公司贵州分公司,26.576462,106.722111
乐圣律师事务所,26.578194,106.723105
贵阳荣方建设工程有限公司,26.576044,106.725321
贵州天能物业管理有限公司,26.577967,106.725257
贵阳巨豪装饰,26.576619,106.722267
中国石油天然气公司贵州贵阳销售分公司,26.576608,106.722243
贵阳市衡器厂,26.574936,106.724454
贵州绿色环保设备工程有限责任公司,26.578264,106.723165
贵州山水风情旅行社有限公司,26.578707,106.724851
贵州华信商标代理有限公司,26.578264,106.723165
贵州钻石假期旅行社有限公司,26.57776,106.722515
华电煤业,26.575037,106.723793
贵州大地嘉禾农业开发有限公司,26.576462,106.722111
众源恒达房地产经纪有限公司,26.578195,106.723687
东软集团公司贵阳办事处,26.576609,106.722243
天能电力实业公司,26.577627,106.724964
一品药业(十六分店),26.578135,106.722528
贵阳中祥电子,26.578264,106.723165
贵州安迪医疗器械有限公司,26.578195,106.723686
贵州西南大宗商品交易中心有限公司,26.575346,106.723629
湖南高城消防实业有限公司贵州分公司,26.576462,106.722111
贵州中信汇通通讯有限公司,26.578264,106.723165
沐新房地产开发有限公司,26.57775,106.721768
贵州电力建设第二工程公司,26.575345,106.723625
贵州普华建设工程有限公司,26.577717,106.72193
酒饮管家服务,26.578264,106.723165
优普通讯,26.578264,106.723165
贵州百易成贸易有限公司,26.578195,106.723686
北京中翰仪器有限公司贵阳分公司,26.577776,106.721542
贵州黔城盛世物业管理有限公司,26.578587,106.723166
贵州东方信博信息技术开发有限公司,26.578264,106.723165
贵州青利集团有限公司,26.576609,106.722243
尽职调查中心,26.57676,106.722459
贵州红崖天书典藏酒业有限公司,26.577759,106.721609
贵阳微软技术中心,26.575346,106.723629
贵州昱龙招标有限公司,26.578195,106.723686
贵州海珠凯优商贸有限公司,26.577689,106.723087
贵州贵航进出口公司,26.576916,106.721198
中航工业集团财务公司贵阳分公司,26.576916,106.721198
全林企业集团房地产开发公司,26.578208,106.722918
贵州大维景观规划设计有限公司,26.577602,106.723286
贵阳龙行神州国际旅行社,26.577602,106.723286
钻石鑫房地产开发公司,26.577759,106.721609
能达电力设计公司,26.575346,106.723629
贵阳公装公司,26.576664,106.722658
人民日报驻贵州记者站,26.575346,106.723629
贵州林城逸家装饰工程有限公司,26.577602,106.723286
永正养生策划管理顾问有限公司,26.578195,106.723686
贵州德瑞金融票据有限公司,26.575047,106.724453
腾元公司,26.574711,106.724081
贵州龙软科技发展公司,26.577759,106.721609
广田股份,26.576462,106.722111
黔耀汽车金融(贵州黔耀汽车售后服务有限公司),26.576462,106.722111
中国光电科技有限公司贵阳分公司,26.578195,106.723686
贵州高山生物科技有限公司贵阳办事处,26.578799,106.725432
投融资公司,26.575458,106.724181
贵州义盛德工贸有限公司,26.578195,106.723686
贵州宇建工程管理咨询有限公司,26.578264,106.723165
成都联想信息技术有限公司贵阳分公司,26.576609,106.722243
Neusoft,26.576462,106.722111
贵州达隆商贸有限公司,26.578264,106.723165
波导贵州公司,26.578264,106.723165
贵州众诚集团,26.577759,106.721609
必达鼎盛科技有限公司,26.578264,106.723165
贵州昱龙实业发展有限公司,26.578195,106.723686
贵州三峰生态发展公司,26.578194,106.723105
必达科技,26.578264,106.723165
中国石油西南化工销售贵州分公司,26.576462,106.722111
贵州金华众通讯器材有限公司,26.578264,106.723165
联合开利上海空调公司贵阳办事处,26.577759,106.721609
人民网贵州分公司,26.575346,106.723629
佳田伟业,26.578264,106.723165
贵州华诚经贸公司,26.577758,106.721609
贵仁酒业销售有限公司,26.576609,106.722243
中国共产党贵阳荣方建设工程有限公司委员会,26.576044,106.725321
贵州想像力智能科技公司,26.576462,106.722111
